36000:110050:606043,75:-725172,510184986:-0:-341038,75:-0:0:9078,76018498553:0:12385,4:318603,592093767:219955,344898594:-376749,9998493:-367314,061268283:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:0,508608553148754:0,5:0,442213129658522:0,583285912586938:-341038,75:-193119,724125222:0,276575051958:0,13064
39600:177493,75:762643,75:-715931,474848595:-0:-647862,916666667:-0:0:-224206,025151405:0:41240,5:334866,306193436:182156,853284636:-364166,666521:-399809,10297466:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:0,508608553148754:0,5:0,460546537494187:0,546032051177821:-647862,916666666:-205712,110017588:0,26729039462:0,12213
43200:218537,5:1555893,75:-695637,849054507:-0:-651416,666666667:-312500:0:-312500:0:16147,5:333650,636323173:187347,811565261:-351666,666526:-367314,061268283:-0:-0:-0:-0:-0:-0:-0:-0:-0:-0:0,508608553148754:0,5:0,507488755437459:0,50771655943814:-197623,265721174:-181834,779905849:0,268936636998:0,12147
46800:205443,75:816993,75:-715072,355679171:-0:-25681,6666666667:-0:0:-307365,144320829:0:88371,6:320709,455004039:43487,7658352343:-339083,3331977:-367314,061268283:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:0,543752710998509:0,5:0,56170436572791:0,498822646460369:-25681,6666666665:-267000,061224747:0,269871738349:0,12147
50400:62693,75:572993,75:-680614,992867322:-0:-341038,75:-0:0:44927,4928673216:-0:158728:198363,54906777:-122391,69647456:-313916,6665411:-367314,061268283:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:0,543752710998509:0,5:0,584658096175739:0,523853619579813:-341038,75:-459702,36281421:0,219379998261:0,11918
54000:71393,75:389706,25:-621010,310379199:-0:-630970,833333333:0:0:159910,310379199:0:58177:174311,645868021:104465,120105206:-326499,9998694:-367314,061268283:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:0,543752710998509:0,5:0,542253734401656:0,502488905399089:-630970,833333333:-383203,27036053:0,226176106656:0,12147
57600:3068,75:125368,75:-585506,196673009:-56693,75:-211845,833333333:34016,449470073:0:163004,816233297:-0:-3794,89:180548,560854585:273487,275157914:-339083,3331977:-399809,10297466:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:0,543752710998509:0,5:0,475405673964684:0,446556576408042:-528587,014302972:-314994,465355935:0,25095126831:0,13961
61200:0:18012,5:-541251,538344649:-120812,5:-0:34016,449470073:0:163004,816233297:0:-3604,53:100000:253194,846771873:-351666,666526:-367314,061268283:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:0,539947466977738:0,5:0,407917006453874:0,394774359263552:-447030,272641279:-395733,386218484:0,252326467926:0,1414
64800:493,75:0:-463201,131244706:-216212,5:-0:34016,449470073:0:163004,816233297:0:-3246,59:100000:-16972,8356901669:-370499,9998518:-0:-10537,1900784298:-10537,1900784298:-10537,1900784298:-10537,1900784298:-10537,1900784298:-10537,1900784298:-10537,1900784298:-10537,1900784298:-10537,1900784298:-10537,1900784298:0,536142370145117:0,5:0,340428338943064:0,398245563652075:-481898,615541336:-396091,326326265:0,313513134339:0,15088
68400:100:0:-494684,403592077:-316487,5:-0:34016,449470073:0:163004,816233297:0:-2619,47:100000:107356,257643166:-496083,3331349:-0:-10537,1900784298:-10537,1900784298:-10537,1900784298:-10537,1900784298:-10537,1900784298:-10537,1900784298:-10537,1900784298:-10537,1900784298:-10537,1900784298:-10537,1900784298:0,532335087243101:0,5:0,272939671432254:0,376289567643566:-614050,637888708:-396718,446276032:0,316639088903:0,15337
72000:0:0:-537060,779747249:-326787,5:-0:34016,449470073:0:163004,816233297:0:-2252,78:100000:-3822,71464333573:-464666,6664808:-0:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:0,528525615933565:0,5:0,205451003921444:0,377071371231855:-666827,014043879:-397085,13632021:0,319458962232:0,15415
75600:0:0:-539064,794235439:-286293,75:-0:34016,449470073:0:163004,816233297:0:-2080,9:100000:-198833,141310002:-269999,999892:-0:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:0,524713952439898:0,5:0,137962336410634:0,417735788498263:-628337,278532069:-397257,016398076:0,317553612321:0,14907
79200:0:0:-525058,568615759:-123925:-0:34016,449470073:0:163004,816233297:0:-1924,27:100000:-343563,067976669:-125583,3332831:-0:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:-2634,29751960744:0,520900092975497:0,5:0,0704736688998238:0,487999688477335:-451962,302912389:-397413,646455843:0,260118785879:0,13592
82800:0:0:-499692,105599898:-0:-0:34016,449470073:0:-0:0:-1761,59:100000:-463809,915579975:-18833,3333258:-0:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:-1317,14875980372:0,517084033742852:0,5:0,00298500138901381:0,58285590719007:-465675,656129826:-397576,326503812:0,258851117862:0,1341
